source_id,input_index,capability,kind,origin_path,origin_version,source_path,source_sha256,observed_implementation,observed_wiring,destination,integration_approach,proposed_route,human_access,agent_access,dependencies,missing_information,required_verification,next_action
cap-e82772374adb2826b0fe,121,dashboard,mcp_widget,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\generated-widgets.ts,4a64c083725e60fc94839476bfd147eb92b8795ebff441eddfe4f057ac70029e,generated HTML widget source present,registerAppResource loop; tool metadata points to UI URI,shared_code,adapt,Adapt toolkit widget dashboard into the shared React/TypeScript resource view keyed to the method result and source identity.,Open the dashboard panel from a selected method result; inspect source links and save a reviewed output or proposal.,Agent can request the dashboard view metadata and method result; it cannot treat widget markup as authority or bypass method policy.,shared UI component contract; method result schema; source/result links; CSP and renderer policy,"Widget URI lifecycle, host support, and result-to-view data contract need confirmation.","Render dashboard with a synthetic result, confirm keyboard/accessibility behavior, provenance links, and unavailable-state handling.",Convert widget dashboard to a typed shared view and bind it to the governed method result.
cap-9a5ab8082efdeb19d9a2,122,deadline,mcp_widget,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\generated-widgets.ts,4a64c083725e60fc94839476bfd147eb92b8795ebff441eddfe4f057ac70029e,generated HTML widget source present,registerAppResource loop; tool metadata points to UI URI,shared_code,adapt,Adapt toolkit widget deadline into the shared React/TypeScript resource view keyed to the method result and source identity.,Open the deadline panel from a selected method result; inspect source links and save a reviewed output or proposal.,Agent can request the deadline view metadata and method result; it cannot treat widget markup as authority or bypass method policy.,shared UI component contract; method result schema; source/result links; CSP and renderer policy,"Widget URI lifecycle, host support, and result-to-view data contract need confirmation.","Render deadline with a synthetic result, confirm keyboard/accessibility behavior, provenance links, and unavailable-state handling.",Convert widget deadline to a typed shared view and bind it to the governed method result.
cap-1a186e62634f694f17c9,123,packet,mcp_widget,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\generated-widgets.ts,4a64c083725e60fc94839476bfd147eb92b8795ebff441eddfe4f057ac70029e,generated HTML widget source present,registerAppResource loop; tool metadata points to UI URI,shared_code,adapt,Adapt toolkit widget packet into the shared React/TypeScript resource view keyed to the method result and source identity.,Open the packet panel from a selected method result; inspect source links and save a reviewed output or proposal.,Agent can request the packet view metadata and method result; it cannot treat widget markup as authority or bypass method policy.,shared UI component contract; method result schema; source/result links; CSP and renderer policy,"Widget URI lifecycle, host support, and result-to-view data contract need confirmation.","Render packet with a synthetic result, confirm keyboard/accessibility behavior, provenance links, and unavailable-state handling.",Convert widget packet to a typed shared view and bind it to the governed method result.
cap-68e645cb61969fc9ecde,124,route,mcp_widget,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\generated-widgets.ts,4a64c083725e60fc94839476bfd147eb92b8795ebff441eddfe4f057ac70029e,generated HTML widget source present,registerAppResource loop; tool metadata points to UI URI,shared_code,adapt,Adapt toolkit widget route into the shared React/TypeScript resource view keyed to the method result and source identity.,Open the route panel from a selected method result; inspect source links and save a reviewed output or proposal.,Agent can request the route view metadata and method result; it cannot treat widget markup as authority or bypass method policy.,shared UI component contract; method result schema; source/result links; CSP and renderer policy,"Widget URI lifecycle, host support, and result-to-view data contract need confirmation.","Render route with a synthetic result, confirm keyboard/accessibility behavior, provenance links, and unavailable-state handling.",Convert widget route to a typed shared view and bind it to the governed method result.
cap-eabb282dee022608c17c,125,search,mcp_widget,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\generated-widgets.ts,4a64c083725e60fc94839476bfd147eb92b8795ebff441eddfe4f057ac70029e,generated HTML widget source present,registerAppResource loop; tool metadata points to UI URI,shared_code,adapt,Adapt toolkit widget search into the shared React/TypeScript resource view keyed to the method result and source identity.,Open the search panel from a selected method result; inspect source links and save a reviewed output or proposal.,Agent can request the search view metadata and method result; it cannot treat widget markup as authority or bypass method policy.,shared UI component contract; method result schema; source/result links; CSP and renderer policy,"Widget URI lifecycle, host support, and result-to-view data contract need confirmation.","Render search with a synthetic result, confirm keyboard/accessibility behavior, provenance links, and unavailable-state handling.",Convert widget search to a typed shared view and bind it to the governed method result.
cap-fe03adc3811ea57094b9,126,sources,mcp_widget,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\generated-widgets.ts,4a64c083725e60fc94839476bfd147eb92b8795ebff441eddfe4f057ac70029e,generated HTML widget source present,registerAppResource loop; tool metadata points to UI URI,shared_code,adapt,Adapt toolkit widget sources into the shared React/TypeScript resource view keyed to the method result and source identity.,Open the sources panel from a selected method result; inspect source links and save a reviewed output or proposal.,Agent can request the sources view metadata and method result; it cannot treat widget markup as authority or bypass method policy.,shared UI component contract; method result schema; source/result links; CSP and renderer policy,"Widget URI lifecycle, host support, and result-to-view data contract need confirmation.","Render sources with a synthetic result, confirm keyboard/accessibility behavior, provenance links, and unavailable-state handling.",Convert widget sources to a typed shared view and bind it to the governed method result.
cap-c47de3a1e3c1a636aed9,127,chronology_builder,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\chronology_builder.py,ac4f3dc9e9c2b4693ac4d0e6d8d9b1ace555c83b9f5bc45166921cf69154a5d2,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility chronology_builder as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility chronology_builder from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility chronology_builder for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility chronology_builder against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the chronology_builder method/job contract and identify reusable implementation versus host-specific code.
cap-40223161893f973a511e,128,citation_url_checker,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\citation_url_checker.py,c195e0e4bd18421e8988ca9326b7a435c1673e4f1a47999c9bd67cc2195efd3f,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility citation_url_checker as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility citation_url_checker from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility citation_url_checker for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility citation_url_checker against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the citation_url_checker method/job contract and identify reusable implementation versus host-specific code.
cap-fc38d9c9b11b6d3a98e0,129,deadline_calculator,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\deadline_calculator.py,abdf5dada2f459e97dc77d9d47ef3a007e0abc093ba9f950c54fd8140d07c140,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility deadline_calculator as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility deadline_calculator from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility deadline_calculator for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility deadline_calculator against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the deadline_calculator method/job contract and identify reusable implementation versus host-specific code.
cap-5dc0f07265a6e0e64e02,130,exhibit_indexer,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\exhibit_indexer.py,6fcf8cb69f0d503e98841b431a0cdf4d476283916c6f08994926ae4226daee74,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility exhibit_indexer as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility exhibit_indexer from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility exhibit_indexer for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility exhibit_indexer against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the exhibit_indexer method/job contract and identify reusable implementation versus host-specific code.
cap-29831834b6fe3c8f3bb4,131,redaction_helper,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\redaction_helper.py,89591a84a3fa23327f699a3ec241019120d19b21088e981d30ade7bd336681e9,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility redaction_helper as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility redaction_helper from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility redaction_helper for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility redaction_helper against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the redaction_helper method/job contract and identify reusable implementation versus host-specific code.
cap-64671fce126824198e04,132,traceability_check,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\traceability_check.py,112826af7bc1b998e05339e3a7f4f668463413aff435256d129fbd92627713c2,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility traceability_check as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility traceability_check from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility traceability_check for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility traceability_check against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the traceability_check method/job contract and identify reusable implementation versus host-specific code.
cap-0fbc7563a34a10504233,133,update_checker,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\scripts\update_checker.py,6e6437dafbd5cb81fd2ddc23fca35e63db5527f469cfc5c64a39817bdd72a40c,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility update_checker as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility update_checker from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility update_checker for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility update_checker against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the update_checker method/job contract and identify reusable implementation versus host-specific code.
cap-4759434e32dde368c1ad,134,court_language,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\scripts\court_language.py,2de43081786f73a5c23bce42733ebe9ba2bd4673eca0ce01259ef95e5d2efacb,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility court_language as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility court_language from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility court_language for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility court_language against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the court_language method/job contract and identify reusable implementation versus host-specific code.
cap-5a26083df1d5933adbba,135,route,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\scripts\route.py,4b99880af24eea33c8c25f361710f8ac05ac36226a35c2b819a0f6387e04c866,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility route as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility route from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility route for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility route against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the route method/job contract and identify reusable implementation versus host-specific code.
cap-2aa3c81bbd515ebcd6a4,136,survival_guide,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\scripts\survival_guide.py,cf4cc289467396107af3822a04aa0c047838e51ce9f5ea83fb261bace1763de1,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility survival_guide as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility survival_guide from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility survival_guide for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility survival_guide against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the survival_guide method/job contract and identify reusable implementation versus host-specific code.
cap-97fcb931ad6696a0d0c4,137,case-cli,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\mcp-app\scripts\case-cli.mjs,560eef145d2d31de8742d4c2ec1277ab6addbb87b3bfc40c4337bdf3b4163043,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility case-cli as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility case-cli from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility case-cli for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility case-cli against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the case-cli method/job contract and identify reusable implementation versus host-specific code.
cap-070e6e9cd64a92027e0b,138,import-vincent-schema,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\mcp-app\scripts\import-vincent-schema.mjs,881a0751729eaae2583be18ffcb3ff9f9b3c25bad5ce24fed2c9d7607b0fcd6f,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility import-vincent-schema as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility import-vincent-schema from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility import-vincent-schema for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility import-vincent-schema against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the import-vincent-schema method/job contract and identify reusable implementation versus host-specific code.
cap-bc77c02b1b41335e2ef1,139,load-content-to-store,utility_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\mcp-app\scripts\load-content-to-store.mjs,ce570d47bd26b5778bda96b75436ff7688cfbcc790c60a6a2a9c53cc8e272f99,source implementation present,CLI/on-demand source; not an MCP registration,method,port,Expose utility load-content-to-store as a bounded server method/job with immutable input/output references and no direct case-store authority.,"Choose utility load-content-to-store from a scoped action, review inputs and preview/output references, then approve persistence or export separately.",Agent may request utility load-content-to-store for an allowed case scope; outputs return as reviewable artifacts with provenance.,job runner; typed input/output schema; source/result references; cancellation and size limits,"CLI arguments, runtime dependencies, output contract, and safe write boundary require reconciliation.","Run utility load-content-to-store against synthetic fixtures only; compare output hashes, malformed-input errors, limits, and provenance.",Write the load-content-to-store method/job contract and identify reusable implementation versus host-specific code.
cap-483ebf6b2315aae9b20a,140,install_case_db_service,maintenance_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\scripts\install_case_db_service.py,286430720dca11dc72a7ff3661f9fdf3ccb257db337e59f3b5780248735ee697,source implementation present,CLI/on-demand source; not an MCP registration,operational_support,investigate,Retain install_case_db_service as documented operational support with an approval-gated runbook; do not expose it as an ordinary user method.,"An operator reviews the install_case_db_service runbook, target identity, rollback, and receipt before any separately authorized maintenance action.",Agents may report prerequisites and readiness for install_case_db_service; they cannot execute installation or alter host/service state by default.,owned deployment workflow; target identity; backup/rollback receipt; operator authorization,"Ownership, supported host, idempotency, rollback, and current service allocation are unconfirmed.",Statically review install_case_db_service script targets and produce a dry-run/readiness fixture without installing or changing services.,"Create the install_case_db_service operational runbook with explicit owner, preflight, rollback, and approval boundary."
cap-3ef9b6b864a11eba6ab0,141,install_console_home,maintenance_script,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\scripts\install_console_home.py,974ab09b83bf3aaaf77c0331f0a6498665a78ccf889799d0d23066fad0e6525a,source implementation present,CLI/on-demand source; not an MCP registration,operational_support,investigate,Retain install_console_home as documented operational support with an approval-gated runbook; do not expose it as an ordinary user method.,"An operator reviews the install_console_home runbook, target identity, rollback, and receipt before any separately authorized maintenance action.",Agents may report prerequisites and readiness for install_console_home; they cannot execute installation or alter host/service state by default.,owned deployment workflow; target identity; backup/rollback receipt; operator authorization,"Ownership, supported host, idempotency, rollback, and current service allocation are unconfirmed.",Statically review install_console_home script targets and produce a dry-run/readiness fixture without installing or changing services.,"Create the install_console_home operational runbook with explicit owner, preflight, rollback, and approval boundary."
cap-2b198e82d2e65bb96bbb,142,case_law_prompt_hook,hook,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\hooks\case_law_prompt_hook.py,e1a5973313854ec8910ba190e585e3662f7b223999089aaba2a13434f12e75b6,source implementation present,hook manifest event binding,method,adapt,Convert hook case_law_prompt_hook into explicit workflow/source-verification policy evaluated at the shared method boundary.,Users see the case_law_prompt_hook policy outcome and can inspect the triggering context before proceeding with a scoped action.,Agent runs are evaluated by the same case_law_prompt_hook policy; the policy can block or require human review and emits a receipt.,workflow policy engine; event context; source/citation state; decision receipt,"Event ordering, failure semantics, bypass policy, and equivalent Advocatio lifecycle events need confirmation.","Exercise case_law_prompt_hook with synthetic allowed, blocked, missing-source, and failure cases; confirm deterministic receipts.",Model case_law_prompt_hook as a versioned policy check and map it to invocation and source-review lifecycle events.
cap-e14492e6a9c633fd1521,143,case_law_tool_hook,hook,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\hooks\case_law_tool_hook.py,1b9634e7fb8aa35ca3fa6dd34b028d05594a06e36b85d8a14b0977e5d54e276a,source implementation present,hook manifest event binding,method,adapt,Convert hook case_law_tool_hook into explicit workflow/source-verification policy evaluated at the shared method boundary.,Users see the case_law_tool_hook policy outcome and can inspect the triggering context before proceeding with a scoped action.,Agent runs are evaluated by the same case_law_tool_hook policy; the policy can block or require human review and emits a receipt.,workflow policy engine; event context; source/citation state; decision receipt,"Event ordering, failure semantics, bypass policy, and equivalent Advocatio lifecycle events need confirmation.","Exercise case_law_tool_hook with synthetic allowed, blocked, missing-source, and failure cases; confirm deterministic receipts.",Model case_law_tool_hook as a versioned policy check and map it to invocation and source-review lifecycle events.
cap-f847e8a5e8bf4671da86,144,GET /api/health,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_health to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_health; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_health method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_health with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_health request/response schema and assign its owner before replacing the historical loopback route.
cap-b676e20d6f9b772538f3,145,GET /api/auth/status,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_auth_status to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_auth_status; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_auth_status method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_auth_status with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_auth_status request/response schema and assign its owner before replacing the historical loopback route.
cap-c1254714a257e3c9b66c,146,GET /api/store/summary,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_summary to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_summary; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_summary method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_summary with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_summary request/response schema and assign its owner before replacing the historical loopback route.
cap-06227c0e21d5009e6de1,147,GET /api/store/search,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_search to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_search; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_search method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_search with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_search request/response schema and assign its owner before replacing the historical loopback route.
cap-9f1e9884ebc93713fe6c,148,GET /api/store/graph,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_graph to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_graph; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_graph method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_graph with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_graph request/response schema and assign its owner before replacing the historical loopback route.
cap-2681150387aca119734a,149,GET /api/store/timeline,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_timeline to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_timeline; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_timeline method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_timeline with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_timeline request/response schema and assign its owner before replacing the historical loopback route.
cap-d128ee8b3e7fe9f63c9e,150,GET /api/store/factor-map,sidecar_route,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench,0.1.0,E:\AI_Workspace\Projects\Propria\projects\family-court-workbench\sidecar\server.mjs,5f9fc9746bf8fc58d391abf36197afa1c4b97ce25c453aff917c650d7258f699,Fastify handler source present,loopback server; current running route not verified,method,adapt,Adapt sidecar route GET-_api_store_factor-map to the shared versioned API/resource method with governed transport and case scope.,Use the corresponding Advocatio resource/action view for GET-_api_store_factor-map; inspect structured errors and provenance before saving results.,Agent may call the scoped GET-_api_store_factor-map method through the common API; raw loopback access and implicit store writes remain unavailable.,versioned API contract; auth/scope middleware; result references; service DNS and registered allocation,"Current listener, deployment identity, auth behavior, and payload schema are unverified.","Contract-test GET-_api_store_factor-map with synthetic authorized, unauthorized, empty, timeout, and malformed-payload cases.",Capture the GET-_api_store_factor-map request/response schema and assign its owner before replacing the historical loopback route.
