source_id,input_index,capability,kind,origin_path,origin_version,source_path,source_sha256,observed_implementation,observed_wiring,destination,integration_approach,proposed_route,human_access,agent_access,dependencies,missing_information,required_verification,next_action
cap-f6cce52ab4475939b3c2,60,source-audit,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\source-audit.md,f8a6872cde5a265f3c4cb6b40466572d46ce2a526a30ece925709307c8ea4483,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt source-audit into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the source-audit method contract and dependency links, then run a representative human-review fixture."
cap-416d7c8160489ff64777,61,verify,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\verify.md,5d5161cf4887dc77fc7a8d7208a903ff85ed98f96e7c8028bd1a4cde78231760,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt verify into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the verify method contract and dependency links, then run a representative human-review fixture."
cap-b26cb09d177ad7938110,62,vulnerability-check,procedure,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\skills\family-court-toolkit\references\_commands\vulnerability-check.md,24c40259170a8e2b0dbb25667e55a4df98dadda9e2f9f1c18c957e2cd4824d0e,on-demand instruction artifact present,not a root slash command,method,adapt,"Adapt vulnerability-check into a named workflow method with explicit inputs, outputs, source references, and a human decision checkpoint; retain the original procedure identity and variant.","User starts the method from a case workflow, reviews inputs and generated draft/analysis, and records the decision or disposition.","Agent may prepare the bounded intermediate work product and citations; it cannot decide legal sufficiency, accept evidence, or file anything.",corresponding skill/role guidance; case context; source-verification policy; output and review schema,command-to-skill dependency map; exact input/output contract; review checkpoints; unsupported edge cases,Trace method to source procedure; test input/output shape and refusal boundary; verify citations/currentness and human approval record; keep custody upstream.,"Define the vulnerability-check method contract and dependency links, then run a representative human-review fixture."
cap-a091402c56f09e74783a,92,safe-case-intake,mcp_prompt,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\mcp-app\src\server.ts,67c4449fa57497835442a341bdc2ac8c79c30b55f427fc311cb16f656ff6e4bf,registered callback present,registered in server; live resource/prompt listing not exercised,mcp_tool,expose_implementation,"Expose safe-case-intake through the versioned MCP prompt/resource contract after discovery, preserving source/version metadata and requiring scoped arguments and review before any downstream action.","User discovers the prompt, supplies arguments in a form, inspects returned content and references, and decides whether to continue.","Agent may retrieve and apply the prompt only through an allowlisted connection and scoped task; invocation, result identity, and disposition are recorded.",registered MCP connection; prompt schema and metadata; auth/scope; invocation receipt; source/case policy,live prompt listing and URI/argument contract; protocol compatibility; auth scope; returned metadata and error behavior,Discover prompt via registered route; compare schema/version and URI; test disabled/auth/schema-change/error paths; verify result receipt and human review.,"Discover and version the safe-case-intake prompt contract, then fixture-test retrieval and guarded use through the shared MCP client."
cap-58dd4bc8f47707624bed,93,verify-legal-claim,mcp_prompt,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\mcp-app\src\server.ts,67c4449fa57497835442a341bdc2ac8c79c30b55f427fc311cb16f656ff6e4bf,registered callback present,registered in server; live resource/prompt listing not exercised,mcp_tool,expose_implementation,"Expose verify-legal-claim through the versioned MCP prompt/resource contract after discovery, preserving source/version metadata and requiring scoped arguments and review before any downstream action.","User discovers the prompt, supplies arguments in a form, inspects returned content and references, and decides whether to continue.","Agent may retrieve and apply the prompt only through an allowlisted connection and scoped task; invocation, result identity, and disposition are recorded.",registered MCP connection; prompt schema and metadata; auth/scope; invocation receipt; source/case policy,live prompt listing and URI/argument contract; protocol compatibility; auth scope; returned metadata and error behavior,Discover prompt via registered route; compare schema/version and URI; test disabled/auth/schema-change/error paths; verify result receipt and human review.,"Discover and version the verify-legal-claim prompt contract, then fixture-test retrieval and guarded use through the shared MCP client."
cap-bca8ab0ad12ed7a009c8,104,custody-packet-builder,skill,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\skills\custody-packet-builder\SKILL.md,f2b26eb5fd5dcf8e02e5cd2757ce9cc46cf4df2fe26197888454f3aa488f4165,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port custody-packet-builder as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile custody-packet-builder with provenance, then connect it to its contextual workflow and review fixture."
cap-1a04d920b7d31269cf7d,105,michigan-family-court-guide,skill,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\skills\michigan-family-court-guide\SKILL.md,1a5a01c037aa9e9c2829cc92148c66f88768f4afebd1d75f38a1f5a7761c7b78,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,method,adapt,"Adapt michigan-family-court-guide as a human-reviewed drafting/routing method with a readable resource companion; preserve source-marked content, variant provenance, and explicit boundaries around informational drafts and requested relief.","User selects the method, supplies the matter scope and source materials, reviews the draft or route, and accepts, rejects, or revises each substantive result before export.","Agent may prepare a source-marked draft or procedural route and critique gaps; it must link authorities and facts, flag uncertainty, and avoid claims of legal sufficiency, court acceptance, or filing.",matter/case scope; verified authority; evidence ledger; document template; review and export policy,document-specific schema and required fields; jurisdiction/court selection; authority freshness rule; factual-support and relief mapping; variant divergence,Check structure/method (required sections and template); citations/legal sources (current primary authority and pinpoints); factual evidence support (each material assertion traceable or flagged); substantive reasoning/requested relief (requested relief matches supported analysis); test source-marked draft and refusal fixture.,"Define the michigan-family-court-guide method/companion contract and fixture-test source-marked drafting, factual support, and relief review."
cap-0ccb402a05ae1b962be8,106,verify-michigan-legal-sources,skill,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\skills\verify-michigan-legal-sources\SKILL.md,e500c8909b6e32971812774f68784942ef31cceebed51dbbceabc43aefd77cbf,instruction artifact present; not an executable handler,plugin convention discovery; no Advocatio runner proven,resource,port,"Port verify-michigan-legal-sources as versioned human-readable guidance and contextual workflow help, retaining its variant identity and provenance; bind any execution to an explicit case task and review gate.","User opens the guidance in the relevant case workflow, supplies facts and sources, and accepts or revises the proposed work product.","Agent may use the guidance as a bounded role procedure, with source-linked outputs and escalation when facts, authority, or safety are uncertain.",skill content and references; case/source scope; applicable primary authority; review and provenance record,full referenced content; dependency/member routing; intended output shape; variant-specific safety rules,Check content/provenance and variant separation; test contextual routing with representative fixture; verify primary-source and human-review gates; confirm no executable handler is implied.,"Import/reconcile verify-michigan-legal-sources with provenance, then connect it to its contextual workflow and review fixture."
cap-4ed703995b2a7d211ab6,117,safe-case-intake,mcp_prompt,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\server.ts,d4b38af8c259fa3ad452d1f0ad481a74977bc309ec145abfc8c5e151aa192562,registered callback present,registered in server; live resource/prompt listing not exercised,mcp_tool,expose_implementation,"Expose safe-case-intake through the versioned MCP prompt/resource contract after discovery, preserving source/version metadata and requiring scoped arguments and review before any downstream action.","User discovers the prompt, supplies arguments in a form, inspects returned content and references, and decides whether to continue.","Agent may retrieve and apply the prompt only through an allowlisted connection and scoped task; invocation, result identity, and disposition are recorded.",registered MCP connection; prompt schema and metadata; auth/scope; invocation receipt; source/case policy,live prompt listing and URI/argument contract; protocol compatibility; auth scope; returned metadata and error behavior,Discover prompt via registered route; compare schema/version and URI; test disabled/auth/schema-change/error paths; verify result receipt and human review.,"Discover and version the safe-case-intake prompt contract, then fixture-test retrieval and guarded use through the shared MCP client."
cap-28238400e76f587f89b1,118,verify-legal-claim,mcp_prompt,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0,2.0.0,C:\Users\matts\.codex\plugins\cache\custody-guide-codex-local\family-court-toolkit-codex\2.0.0\mcp-app\src\server.ts,d4b38af8c259fa3ad452d1f0ad481a74977bc309ec145abfc8c5e151aa192562,registered callback present,registered in server; live resource/prompt listing not exercised,mcp_tool,expose_implementation,"Expose verify-legal-claim through the versioned MCP prompt/resource contract after discovery, preserving source/version metadata and requiring scoped arguments and review before any downstream action.","User discovers the prompt, supplies arguments in a form, inspects returned content and references, and decides whether to continue.","Agent may retrieve and apply the prompt only through an allowlisted connection and scoped task; invocation, result identity, and disposition are recorded.",registered MCP connection; prompt schema and metadata; auth/scope; invocation receipt; source/case policy,live prompt listing and URI/argument contract; protocol compatibility; auth scope; returned metadata and error behavior,Discover prompt via registered route; compare schema/version and URI; test disabled/auth/schema-change/error paths; verify result receipt and human review.,"Discover and version the verify-legal-claim prompt contract, then fixture-test retrieval and guarded use through the shared MCP client."
