source_id,input_index,capability,kind,origin_path,origin_version,source_path,source_sha256,observed_implementation,observed_wiring,destination,integration_approach,proposed_route,human_access,agent_access,dependencies,missing_information,required_verification,next_action
cap-0624cf1929961a740b64,162,00-how-to-use-references,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-0624cf1929961a740b64; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-9f2feb5946ab13b68ef9,163,42-cfr-part-2,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-9f2feb5946ab13b68ef9; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-e1bc97030c8c72083b6f,164,aft-michigan-project-veritas,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-e1bc97030c8c72083b6f; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-a2f8bc8e0bd771d4a15c,165,audit-deep-research-source-audit-2026-08-09,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-a2f8bc8e0bd771d4a15c; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-36c99daeba2acdcbd2f1,166,audit-form-and-supplement-drift,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-36c99daeba2acdcbd2f1; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-4ed0957f4112fc5f166e,167,audit-high-risk-gaps,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-4ed0957f4112fc5f166e; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-2236f58026c5467a394a,168,audit-mifile-nonlisting,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-2236f58026c5467a394a; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-34f2779843d5128682c9,169,audit-primary-text-access-limits,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-34f2779843d5128682c9; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-53fbfd091a6a487f01bd,170,audit-recording-doctrine,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-53fbfd091a6a487f01bd; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-ecd177758fdbb36a61d3,171,audit-roster-conflicts,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-ecd177758fdbb36a61d3; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-de16fdc2c6636b95bfad,172,caselaw-custody-standards,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-de16fdc2c6636b95bfad; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-43f8291b6ab7afbacc2f,173,caselaw-discovery-sanctions,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-43f8291b6ab7afbacc2f; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-5c309830d74e3474a207,174,caselaw-evidence-authentication,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-5c309830d74e3474a207; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-c5d1876853bcc58a197d,175,caselaw-referee-de-novo-review,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-c5d1876853bcc58a197d; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-1589d8cd18f8d6854042,176,cfr-45-301-310,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-1589d8cd18f8d6854042; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-f37e201c85bcad4bf60a,177,cheatsheet-l0-hearing-day-card,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-f37e201c85bcad4bf60a; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-3618d58a2d9d297df8f1,178,cheatsheet-l1-pro-se-guide,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-3618d58a2d9d297df8f1; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-4fb55e1f75be7c87208c,179,checklists-de-novo-hearing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-4fb55e1f75be7c87208c; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-3860fd7e8194bbb61d63,180,checklists-discovery-response,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-3860fd7e8194bbb61d63; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-7550567973d8245ebff9,181,checklists-evidentiary-hearing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-7550567973d8245ebff9; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-16cc70e1e1e487cb5ddf,182,checklists-exhibit-prep,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-16cc70e1e1e487cb5ddf; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-4666bc5969c1855f1a7e,183,checklists-hearing-day,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-4666bc5969c1855f1a7e; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-04f4e82e5eb29fdb4aa3,184,checklists-meet-and-confer,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-04f4e82e5eb29fdb4aa3; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-b46f54013f9d4e7e53f4,185,checklists-motion-filing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-b46f54013f9d4e7e53f4; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-4915308eeaa1f6a720de,186,checklists-post-hearing-order-entry,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-4915308eeaa1f6a720de; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-5ab1bb63ee55fa859a55,187,checklists-pre-filing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-5ab1bb63ee55fa859a55; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-df6a3a590d0636fc24f6,188,checklists-redaction,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-df6a3a590d0636fc24f6; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
cap-1ad496929c186071ecb2,189,checklists-referee-hearing,external_source_record,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit,3.2.0,C:\Users\matts\.claude\local-plugins\plugins\family-court-toolkit\content\toolkit\ledger.json,4cba228160ffe62b09f0bfb50fa0401eeb41ba9ec169b72b8746508e75cc7b0d,curated source metadata record present,file ledger; Surreal source reader implemented; current remote row not verified,resource,import_reconcile,GET /v1/mcp/resources?uri=source:cap-1ad496929c186071ecb2; POST /v1/mcp/resources/read,Phone: browse the versioned source record and open its recorded URL in the Advocatio resource/source view.,Scoped agent resource read of the versioned source record through the shared MCP client; URL retrieval remains separately authorized.,Existing remote source row and ledger custody; Task F ID/hash reconciliation pending; source metadata is not validated law.,Current remote row identity/content hash and currentness status are not independently verified here.,"Task F compare source ID, source hash, origin/version and remote row; then verify URL and authority/currentness separately.",Task F reconcile remote source row by ID/hash before any import or reuse; preserve ledger status and do not treat this record as legal validation.
